location,time,variable,value,unit_measure,unit_mult,currency,price_base,reference_year,adjustment,transformation,obs_status,conf_status,base_period,decimals,series_key
GBR,2018-Q2,imports_nominal,177854,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2018-Q3,imports_nominal,180119,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2018-Q4,imports_nominal,185746,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2019-Q1,imports_nominal,199414,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2019-Q2,imports_nominal,181590,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2019-Q3,imports_nominal,187169,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2019-Q4,imports_nominal,177573,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2020-Q1,imports_nominal,171256,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2020-Q2,imports_nominal,127035,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2020-Q3,imports_nominal,149213,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2020-Q4,imports_nominal,173153,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2021-Q1,imports_nominal,158607,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2021-Q2,imports_nominal,160710,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2021-Q3,imports_nominal,172794,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2021-Q4,imports_nominal,187241,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2022-Q1,imports_nominal,213074,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2022-Q2,imports_nominal,230409,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2022-Q3,imports_nominal,230308,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2022-Q4,imports_nominal,233077,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2023-Q1,imports_nominal,231477,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2023-Q2,imports_nominal,230353,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2023-Q3,imports_nominal,222131,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2023-Q4,imports_nominal,226458,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2024-Q1,imports_nominal,221794,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2024-Q2,imports_nominal,235844,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2024-Q3,imports_nominal,225395,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2024-Q4,imports_nominal,234702,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2025-Q1,imports_nominal,241575,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2025-Q2,imports_nominal,240478,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2025-Q3,imports_nominal,240551,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2025-Q4,imports_nominal,246684,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2026-Q1,imports_nominal,254048,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,2026-Q2,imports_nominal,259991,XDC,6,GBP,V,,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P7._Z._Z._Z.XDC.V.N.T0102
GBR,1955-Q1,investment,16130,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1955-Q2,investment,16511,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1955-Q3,investment,17088,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1955-Q4,investment,17434,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1956-Q1,investment,17732,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1956-Q2,investment,18050,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1956-Q3,investment,18286,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1956-Q4,investment,18607,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1957-Q1,investment,19019,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1957-Q2,investment,19091,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1957-Q3,investment,19049,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1957-Q4,investment,19468,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1958-Q1,investment,20166,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1958-Q2,investment,20226,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1958-Q3,investment,20455,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1958-Q4,investment,20584,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1959-Q1,investment,20429,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1959-Q2,investment,21754,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1959-Q3,investment,21961,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1959-Q4,investment,23776,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1960-Q1,investment,24537,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1960-Q2,investment,25251,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1960-Q3,investment,25721,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1960-Q4,investment,26557,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1961-Q1,investment,27202,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1961-Q2,investment,27681,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1961-Q3,investment,28077,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1961-Q4,investment,27375,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1962-Q1,investment,27590,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1962-Q2,investment,28232,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1962-Q3,investment,28102,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1962-Q4,investment,27430,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1963-Q1,investment,25318,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1963-Q2,investment,28770,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1963-Q3,investment,29361,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1963-Q4,investment,30508,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1964-Q1,investment,32035,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1964-Q2,investment,32923,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1964-Q3,investment,33417,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1964-Q4,investment,34033,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1965-Q1,investment,34676,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1965-Q2,investment,34215,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1965-Q3,investment,34496,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1965-Q4,investment,35236,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1966-Q1,investment,34541,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1966-Q2,investment,34203,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1966-Q3,investment,34724,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1966-Q4,investment,34863,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1967-Q1,investment,36260,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1967-Q2,investment,37982,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1967-Q3,investment,38151,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1967-Q4,investment,38016,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1968-Q1,investment,40946,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1968-Q2,investment,40542,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1968-Q3,investment,41664,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1968-Q4,investment,43749,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1969-Q1,investment,40412,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1969-Q2,investment,40642,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1969-Q3,investment,42087,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1969-Q4,investment,42288,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1970-Q1,investment,41096,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1970-Q2,investment,42832,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1970-Q3,investment,43333,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1970-Q4,investment,44619,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1971-Q1,investment,43787,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1971-Q2,investment,45932,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1971-Q3,investment,46992,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1971-Q4,investment,47672,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1972-Q1,investment,47257,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1972-Q2,investment,48812,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1972-Q3,investment,48696,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1972-Q4,investment,48551,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1973-Q1,investment,51072,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1973-Q2,investment,49397,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1973-Q3,investment,48419,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1973-Q4,investment,48211,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1974-Q1,investment,47770,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1974-Q2,investment,45141,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1974-Q3,investment,44640,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1974-Q4,investment,44838,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1975-Q1,investment,43652,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1975-Q2,investment,43455,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1975-Q3,investment,42806,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1975-Q4,investment,41572,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1976-Q1,investment,43656,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1976-Q2,investment,43250,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1976-Q3,investment,42726,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1976-Q4,investment,43017,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1977-Q1,investment,41920,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1977-Q2,investment,44252,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1977-Q3,investment,43767,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1977-Q4,investment,45385,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1978-Q1,investment,46981,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1978-Q2,investment,47065,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1978-Q3,investment,47022,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1978-Q4,investment,47174,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1979-Q1,investment,49606,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1979-Q2,investment,50743,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1979-Q3,investment,51684,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1979-Q4,investment,52408,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1980-Q1,investment,49803,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1980-Q2,investment,47895,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1980-Q3,investment,47065,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1980-Q4,investment,46523,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1981-Q1,investment,43904,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1981-Q2,investment,45114,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1981-Q3,investment,45666,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1981-Q4,investment,45153,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1982-Q1,investment,44997,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1982-Q2,investment,46993,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1982-Q3,investment,48327,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1982-Q4,investment,48874,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1983-Q1,investment,50377,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1983-Q2,investment,49785,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1983-Q3,investment,50268,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1983-Q4,investment,52602,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1984-Q1,investment,53755,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1984-Q2,investment,53972,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1984-Q3,investment,54053,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1984-Q4,investment,54468,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1985-Q1,investment,58586,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1985-Q2,investment,53811,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1985-Q3,investment,54273,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1985-Q4,investment,54059,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1986-Q1,investment,53476,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1986-Q2,investment,52038,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1986-Q3,investment,54955,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1986-Q4,investment,57630,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1987-Q1,investment,56202,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1987-Q2,investment,58883,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1987-Q3,investment,64342,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
GBR,1987-Q4,investment,65920,XDC,6,GBP,L,2023,Y,N,A,F,,1,Q.Y.GBR.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
