"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q2","Q2-1999","PER","Persons","3","thousands",,,3757.607,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q3","Q3-1999","PER","Persons","3","thousands",,,3787.319,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q4","Q4-1999","PER","Persons","3","thousands",,,3843.232,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q1","Q1-2000","PER","Persons","3","thousands",,,3851.283,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q2","Q2-2000","PER","Persons","3","thousands",,,3914.718,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q3","Q3-2000","PER","Persons","3","thousands",,,3979.415,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q4","Q4-2000","PER","Persons","3","thousands",,,3947.253,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q1","Q1-2001","PER","Persons","3","thousands",,,3971.078,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q2","Q2-2001","PER","Persons","3","thousands",,,4015.871,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q3","Q3-2001","PER","Persons","3","thousands",,,4016.706,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q4","Q4-2001","PER","Persons","3","thousands",,,4026.233,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q1","Q1-2002","PER","Persons","3","thousands",,,4053.035,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q2","Q2-2002","PER","Persons","3","thousands",,,4050.635,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q3","Q3-2002","PER","Persons","3","thousands",,,4099.122,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q4","Q4-2002","PER","Persons","3","thousands",,,4148.984,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","3","thousands",,,4203.537,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q2","Q2-2003","PER","Persons","3","thousands",,,4206.37,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q3","Q3-2003","PER","Persons","3","thousands",,,4199.305,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q4","Q4-2003","PER","Persons","3","thousands",,,4204.28,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q1","Q1-2004","PER","Persons","3","thousands",,,4204.148,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q2","Q2-2004","PER","Persons","3","thousands",,,4240.068,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","3","thousands",,,4267.824,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","3","thousands",,,4330.319,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","3","thousands",,,4380.262,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","3","thousands",,,4422.912,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","3","thousands",,,4459.9,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q4","Q4-2005","PER","Persons","3","thousands",,,4481.113,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q1","Q1-2006","PER","Persons","3","thousands",,,4495.423,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q2","Q2-2006","PER","Persons","3","thousands",,,4545.02,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q3","Q3-2006","PER","Persons","3","thousands",,,4599.158,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q4","Q4-2006","PER","Persons","3","thousands",,,4614.112,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","3","thousands",,,4641.203,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","3","thousands",,,4676.635,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","3","thousands",,,4718.639,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","3","thousands",,,4767.175,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","3","thousands",,,4803.834,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","3","thousands",,,4842.837,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","3","thousands",,,4868.226,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","3","thousands",,,4882.798,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","3","thousands",,,4920.643,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","3","thousands",,,4924.228,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","3","thousands",,,4915.868,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","3","thousands",,,4942.604,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","thousands",,,4961.109,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","thousands",,,4972.253,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","thousands",,,5012.449,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","thousands",,,5054.625,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","thousands",,,5077.096,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","thousands",,,5092.949,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","thousands",,,5122.069,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","thousands",,,5128.701,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","thousands",,,5153.805,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","thousands",,,5173.847,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","thousands",,,5199.917,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","thousands",,,5204.398,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","thousands",,,5241.519,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","thousands",,,5246.7,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","thousands",,,5252.479,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","thousands",,,5261.784,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","thousands",,,5277.022,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","thousands",,,5295.906,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","thousands",,,5308.798,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","thousands",,,5323.663,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","thousands",,,5355.671,,
"AUS","Australia","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","thousands",,,5401.574,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1965-Q1","Q1-1965","PER","Persons","3","thousands",,,3330.794,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1965-Q2","Q2-1965","PER","Persons","3","thousands",,,3341.801,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1965-Q3","Q3-1965","PER","Persons","3","thousands",,,3352.472,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1965-Q4","Q4-1965","PER","Persons","3","thousands",,,3361.362,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1966-Q1","Q1-1966","PER","Persons","3","thousands",,,3339.372,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1966-Q2","Q2-1966","PER","Persons","3","thousands",,,3359.567,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1966-Q3","Q3-1966","PER","Persons","3","thousands",,,3370.656,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1966-Q4","Q4-1966","PER","Persons","3","thousands",,,3381.198,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1967-Q1","Q1-1967","PER","Persons","3","thousands",,,3391.505,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1967-Q2","Q2-1967","PER","Persons","3","thousands",,,3402.98,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1967-Q3","Q3-1967","PER","Persons","3","thousands",,,3415.039,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1967-Q4","Q4-1967","PER","Persons","3","thousands",,,3441.534,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1968-Q1","Q1-1968","PER","Persons","3","thousands",,,3451.555,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1968-Q2","Q2-1968","PER","Persons","3","thousands",,,3463.074,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1968-Q3","Q3-1968","PER","Persons","3","thousands",,,3483.487,,
"AUS","Australia","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1968-Q4","Q4-1968","PER","Persons","3","thousands",,,3498.645,,
